id,Name,Description,Building type,Property type,Amenities,host_id,Host_name,Host_identity_verified,Host_Experience,Host_fee,Neighbourhood,State,Zipcode,Currency,Season,Instant_bookable,Construction_year,Accommodation_year,Commission,Booking_total,Status,Bookings,Service_fee,Cancellation_Policy,Food_cost,Food_type,Minimum_nights,Reviews,Reviews_per_month,Review_rate_number,House_rules,Host_Revenue,Platform_Revenue,Total_Revenue
7651992,Singtom Resort,Tree lined block modern apartment,Entire house,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Pool', 'Air conditioning']",7654401,Liza,not confirmed,Experienced,0.0,Triana in Spain,Spain,1967,usd,Non Holiday Season,No,2020-08-08,2021-08-08,0.11,67.71,confirmed,316,0.63,Flexible,24.62,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Eggs']",21,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,1.73,9,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",21.771,4.2039,88.5125
2084753,The Iconic Allen Street Clubhouse,Sunny 15min to Manhattan LADY only,Apartment,Apartment,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Washer and Dryer', 'Pool', 'Air conditioning']",1482031,Cavil,not confirmed,Inexperienced,0.0,Constitución in Argentina,Argentina,2299,usd,Non Holiday Season,No,2009-08-27,2010-08-27,0.14,85.09,confirmed,48,0.45,Moderate,43.03,"['Cereals', 'Fruits', 'Vegetables', 'Eggs', 'OJ']",177,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,4.99,2,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",23.509,2.6946000000000003,101.56779999999999
6942341,Woodyvyu Stok House,"Large, Open, Airy Room, Close to Subway Harlem NYC",Shared room,House,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Free parking', 'Air conditioning', 'Heaters']",5822431,Ross,confirmed,Inexperienced,0.13,District VII in  Hungary,Poland,8351,usd,Holiday Season,Yes,2013-07-06,2014-07-06,0.15,82.32,confirmed,720,0.64,Flexible,51.17,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Muffins']",337,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,9.19,7,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",33.9336,17.369099999999996,138.6935
2633778,The Ultimate Escape,"Very Central, Nomad/Chelsea Loft Studio",Private room,Apartment,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Smart locks for self check-in', 'Coffee machine']",1256780,Grant,not confirmed,Moderately Experienced,0.0,Capucins in France,France,9138,usd,Non Holiday Season,No,2014-09-11,2015-09-11,0.11,68.88,not confirmed,856,0.0,Strict,57.73,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Bread and Jam']",162,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,4.57,3,No smoking,21.887999999999998,3.7016999999999998,78.49810000000001
8268823,Chinatown Artist Loft,ACCOMMODATIONS GALORE#3. 1-5 GUESTS,Shared room,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Smart locks for self check-in', 'Air conditioning']",4378667,Zel,not confirmed,Experienced,0.0,Poncey-Highland in  Georgia,Kentucky,6286,usd,Non Holiday Season,Yes,2020-10-17,2021-10-17,0.11,78.59,confirmed,431,0.47,Flexible,16.94,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Eggs']",447,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,4.43,8,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,22.859,9.5688,80.8038
9246799,East Shore Hideaway,Spacious/very clean/professional service/ PK SLOPE,Apartment,Apartment,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Washer and Dryer', 'LED TV', 'Smart locks for self check-in']",8858141,Pirin,not confirmed,Experienced,0.0,Capucins in France,France,9646,usd,Holiday Season,No,2016-08-27,2017-08-27,0.14,76.99,not confirmed,453,0.0,Flexible,40.22,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Eggs']",383,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,2.86,1,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,22.698999999999998,0.7722,58.301899999999996
8833868,The Perfect Retreat,Loft Style Apt in Williamsburg,Apartment,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Washer and Dryer', 'Coffee machine', 'LED TV']",8589227,Kazuya,confirmed,Inexperienced,0.13,Constitución in Argentina,Argentina,3055,usd,Holiday Season,No,2015-02-27,2016-02-27,0.1,71.35,not confirmed,412,0.0,Flexible,56.85,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Juices']",232,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,1.24,10,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",31.4105,3.348,77.3385
6642809,Hawthorne Crown Jewel,Brand New Cozy Woodside Studio- Close to NYC,Entire house,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Smart locks for self check-in', 'LED TV']",2543610,Mark,not confirmed,Experienced,0.0,The Bukit Peninsula in  Indonesia,Brisbane,1622,usd,Non Holiday Season,Yes,2018-12-11,2019-12-11,0.14,81.76,confirmed,325,0.39,Flexible,18.78,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Eggs']",144,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,4.41,7,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,23.176000000000002,8.334900000000001,76.45410000000001
3036863,The Little James st. Manor,Private Bedroom in Large NYC Apartment,Apartment,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Heaters', 'LED TV', 'Pool']",4909022,Jenna,confirmed,Moderately Experienced,0.13,Oak Lawn in  Texas,Germany,6506,usd,Holiday Season,Yes,2014-02-22,2015-02-22,0.13,81.47,confirmed,958,0.53,Flexible,14.81,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Milk']",42,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,6.81,10,No smoking,33.7381,18.386999999999997,93.8202
9017144,The Easy in Brooklyn,Female Only Clean15min to Manhattan,Entire house,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'LED TV', 'Iron and iron board']",1759544,Baptiste,confirmed,Inexperienced,0.13,District VII in  Hungary,Arizona,9572,usd,Non Holiday Season,Yes,2017-07-21,2018-07-21,0.15,74.47,confirmed,57,0.59,Moderate,37.59,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'OJ']",452,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,1.81,3,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,32.1281,1.4661,100.2275
3250410,West Shore Country Hale,BROOKLYN VICTORIAN STYLE SUITE.....,Entire house,Bed & Breakfast,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Free parking', 'Pool', 'LED TV']",1447850,Layla,not confirmed,Moderately Experienced,0.0,Meireles in Brazil,Brazil,2942,usd,Holiday Season,No,2017-01-19,2018-01-19,0.14,83.2,not confirmed,644,0.0,Flexible,35.25,"['Cereals', 'Fruits', 'Vegetables', 'Muffins', 'Milk']",186,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",8.91,7,Clean up and treat the home the way you'd like your home to be treated,23.32,16.8399,69.58590000000001
6104097,The Chalet,Beautiful Brownstone,Apartment,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Heaters', 'Air conditioning']",2350226,Grant,not confirmed,Inexperienced,0.0,The Bukit Peninsula in  Indonesia,Alabama,5218,usd,Non Holiday Season,Yes,2019-01-05,2020-01-05,0.11,70.08,confirmed,982,0.39,Strict,55.88,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Muffins']",411,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",5.03,6,Clean up and treat the home the way you'd like your home to be treated,22.008,8.1486,108.46220000000001
5791900,Casa Ahora,Bright Room With A Great River View,Apartment,Townhouse,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Washer and Dryer', 'Pool']",6160739,Mariia,not confirmed,Inexperienced,0.0,Constitución in Argentina,Argentina,5595,usd,Non Holiday Season,Yes,2021-07-11,2022-07-11,0.14,87.68,confirmed,154,0.57,Flexible,52.01,"['Cereals', 'Fruits', 'Vegetables', 'Bread and Jam', 'Milk']",353,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,5.95,10, I have a cute and quiet mixed chihuahua.,23.768,16.065,135.683
3322451,The Darling North Sanctuary!,Spacious Stunning Harlem Townhouse,Apartment,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Pool', 'LED TV']",6696670,Andrew,not confirmed,Experienced,0.0,Capucins in France,France,5517,usd,Non Holiday Season,Yes,2019-09-13,2020-09-13,0.13,72.49,not confirmed,626,0.0,Strict,29.04,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Muffins']",130,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,8.03,9,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",22.249,19.5129,65.7276
7515496,The Darling North Sanctuary!,Entire Apt: Spacious Studio/Loft by central park,Private room,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Air conditioning', 'Coffee machine', 'Washer and Dryer']",5365017,Aiden & Cassy,confirmed,Moderately Experienced,0.12,Richmond in Melbourne,Melbourne,5943,usd,Holiday Season,Yes,2015-07-29,2016-07-29,0.14,67.85,confirmed,568,0.66,Flexible,17.26,"['Cereals', 'Fruits', 'Vegetables', 'Eggs', 'OJ']",61,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",9.71,1," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",29.927,2.6217,81.6982
4001814,Silverlake Hills Hidden Gem,Stylish & Sleek Apartment Near SoHo!,Private room,Condominium,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Washer and Dryer', 'Air conditioning']",3936701,Freddy,not confirmed,Moderately Experienced,0.0,Roma Sur in MexicoCity,MexicoCity,3944,usd,Non Holiday Season,Yes,2019-08-17,2020-08-17,0.13,65.79,not confirmed,62,0.0,Flexible,34.24,"['Cereals', 'Fruits', 'Vegetables', 'Muffins', 'Milk']",133,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,6.3,6, I have a cute and quiet mixed chihuahua.,21.579,10.206,61.419700000000006
1424513,The Perfect Retreat,1BR: See Central Park from Terrace!,Private room,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Coffee machine', 'Air conditioning', 'Washer and Dryer']",6007431,Walter,confirmed,Experienced,0.13,District VII in  Hungary,Hawaii,1246,usd,Non Holiday Season,No,2014-06-30,2015-06-30,0.11,84.09,not confirmed,414,0.0,Flexible,40.32,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Yogurt']",366,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,6.65,1, I have a cute and quiet mixed chihuahua.,34.3407,1.7955,59.6382
6627180,The Tired Traveler Inn,Large Luxury Upper East Side Studio,Apartment,House,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Iron and iron board', 'Washer and Dryer', 'Pool']",8254412,Danielle,not confirmed,Inexperienced,0.0,Roma Sur in MexicoCity,MexicoCity,4074,usd,Holiday Season,Yes,2014-08-10,2015-08-10,0.11,84.78,confirmed,610,0.55,Flexible,50.84,"['Cereals', 'Fruits', 'Vegetables', 'OJ', 'Milk']",276,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,9.36,3,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,23.478,7.5816,122.59400000000001
2858470,The Oasis,CHARMING EAST VILLAGE 2 (or 1) BR,Private room,Cabin,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Heaters', 'Iron and iron board', 'Coffee machine']",3154547,Georgette'S,confirmed,Experienced,0.12,Poncey-Highland in  Georgia,Georgia,8795,usd,Holiday Season,Yes,2009-05-04,2010-05-04,0.13,86.62,confirmed,260,0.37,Strict,34.43,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'Eggs']",204,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,2.41,7, I have a cute and quiet mixed chihuahua.,34.056400000000004,4.5549,88.6329
6455045,The Bungalow at 7th Avenue,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,Apartment,Loft,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'LED TV', 'Coffee machine', 'Washer and Dryer']",8653677,Andrews,not confirmed,Inexperienced,0.0,Constitución in Argentina,Argentina,9732,usd,Holiday Season,No,2008-02-07,2009-02-07,0.13,70.46,confirmed,184,0.29,Strict,17.58,"['Cereals', 'Fruits', 'Vegetables', 'Milk', 'Eggs']",285,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,5.27,9," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",22.046,12.806099999999999,67.93329999999999
4568600,Cozy Cool Cabin,Quiet One Bedroom in Park Slope,Entire house,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Pool', 'Smart locks for self check-in', 'Heaters']",7351143,Montgomery,confirmed,Moderately Experienced,0.13,Capucins in France,France,5630,usd,Holiday Season,No,2021-12-11,2022-12-11,0.12,73.73,confirmed,19,0.51,Moderate,58.76,"['Cereals', 'Fruits', 'Vegetables', 'Juices', 'OJ']",40,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,3.04,10," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",31.957900000000002,8.208,121.78219999999999
2651858,Hawthorne Crown Jewel,Gorgeous Upper West Side Apartment,Shared room,Unconventional,"['Wifi', 'Hot water bath', 'Fully equipped kitchen', 'proper double bed', 'first aid kits', 'Smart locks for self check-in', 'Air conditioning', 'Coffee machine']",8168319,Wells,not confirmed,Experienced,0.0,Richmond in Melbourne,Melbourne,4899,usd,Non Holiday Season,Yes,2012-07-12,2013-07-12,0.14,70.32,confirmed,848,0.25,Strict,27.25,"['Cereals', 'Fruits', 'Vegetables', 'Yogurt', 'Eggs']",216,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",6.66,4,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,22.032,7.1928,69.1324
